datetime,sat_name,norad_id,country,distance_km,relative_velocity_kms,sunlit,you_between_sun_and_target
2025-05-30 22:20:00+00:00,ION SCV-014,62630,,14.52,0.016,False,True
2025-05-30 22:30:00+00:00,ION SCV-014,62630,,14.46,0.016,False,False
2025-05-30 22:40:00+00:00,ION SCV-014,62630,,14.42,0.016,False,False
2025-05-30 22:50:00+00:00,ION SCV-014,62630,,14.42,0.016,False,False
2025-05-30 23:00:00+00:00,ION SCV-014,62630,,14.45,0.016,False,False
2025-05-30 23:10:00+00:00,ION SCV-014,62630,,14.51,0.016,True,False
2025-05-30 23:20:00+00:00,ION SCV-014,62630,,14.58,0.016,True,False
2025-05-30 23:30:00+00:00,ION SCV-014,62630,,14.64,0.016,True,False
2025-05-30 23:40:00+00:00,ION SCV-014,62630,,14.64,0.016,True,False
2025-05-30 23:50:00+00:00,ION SCV-014,62630,,14.6,0.016,True,True
2025-05-31 00:00:00+00:00,ION SCV-014,62630,,14.53,0.016,False,True
2025-05-31 00:10:00+00:00,ION SCV-014,62630,,14.47,0.016,False,False
2025-05-31 00:20:00+00:00,ION SCV-014,62630,,14.45,0.016,False,False
2025-05-31 00:30:00+00:00,ION SCV-014,62630,,14.46,0.016,False,False
2025-05-31 00:40:00+00:00,ION SCV-014,62630,,14.51,0.016,False,False
2025-05-31 00:50:00+00:00,ION SCV-014,62630,,14.58,0.016,True,False
2025-05-31 01:00:00+00:00,ION SCV-014,62630,,14.65,0.016,True,False
2025-05-31 01:10:00+00:00,ION SCV-014,62630,,14.69,0.016,True,False
2025-05-31 01:20:00+00:00,ION SCV-014,62630,,14.67,0.016,True,False
2025-05-31 01:30:00+00:00,ION SCV-014,62630,,14.61,0.016,True,True
2025-05-31 01:40:00+00:00,ION SCV-014,62630,,14.54,0.016,False,False
2025-05-31 01:50:00+00:00,ION SCV-014,62630,,14.5,0.016,False,False
2025-05-31 02:00:00+00:00,ION SCV-014,62630,,14.49,0.016,False,False
2025-05-31 02:10:00+00:00,ION SCV-014,62630,,14.52,0.016,False,False
2025-05-31 02:20:00+00:00,ION SCV-014,62630,,14.58,0.016,True,False
2025-05-31 02:30:00+00:00,ION SCV-014,62630,,14.65,0.016,True,False
2025-05-31 02:40:00+00:00,ION SCV-014,62630,,14.71,0.016,True,False
2025-05-31 02:50:00+00:00,ION SCV-014,62630,,14.72,0.016,True,False
2025-05-31 03:00:00+00:00,ION SCV-014,62630,,14.68,0.016,True,True
2025-05-31 03:10:00+00:00,ION SCV-014,62630,,14.62,0.016,False,True
2025-05-31 03:20:00+00:00,ION SCV-014,62630,,14.56,0.016,False,False
2025-05-31 03:30:00+00:00,ION SCV-014,62630,,14.53,0.016,False,False
2025-05-31 03:40:00+00:00,ION SCV-014,62630,,14.54,0.016,False,False
2025-05-31 03:50:00+00:00,ION SCV-014,62630,,14.58,0.016,False,False
2025-05-31 04:00:00+00:00,ION SCV-014,62630,,14.64,0.016,True,False
2025-05-31 04:10:00+00:00,ION SCV-014,62630,,14.72,0.016,True,False
2025-05-31 04:20:00+00:00,ION SCV-014,62630,,14.76,0.016,True,False
2025-05-31 04:30:00+00:00,ION SCV-014,62630,,14.75,0.016,True,False
2025-05-31 04:40:00+00:00,ION SCV-014,62630,,14.69,0.016,True,True
2025-05-31 04:50:00+00:00,ION SCV-014,62630,,14.63,0.016,False,True
2025-05-31 05:00:00+00:00,ION SCV-014,62630,,14.58,0.016,False,False
2025-05-31 05:10:00+00:00,ION SCV-014,62630,,14.57,0.016,False,False
2025-05-31 05:20:00+00:00,ION SCV-014,62630,,14.59,0.016,False,False
2025-05-31 05:30:00+00:00,ION SCV-014,62630,,14.64,0.016,False,False
2025-05-31 05:40:00+00:00,ION SCV-014,62630,,14.71,0.016,True,False
2025-05-31 05:50:00+00:00,ION SCV-014,62630,,14.78,0.016,True,False
2025-05-31 06:00:00+00:00,ION SCV-014,62630,,14.8,0.016,True,False
2025-05-31 06:10:00+00:00,ION SCV-014,62630,,14.77,0.016,True,False
2025-05-31 06:20:00+00:00,ION SCV-014,62630,,14.7,0.016,False,True
2025-05-31 06:30:00+00:00,ION SCV-014,62630,,14.64,0.016,False,False
2025-05-31 06:40:00+00:00,ION SCV-014,62630,,14.61,0.016,False,False
2025-05-31 06:50:00+00:00,ION SCV-014,62630,,14.61,0.016,False,False
2025-05-31 07:00:00+00:00,ION SCV-014,62630,,14.65,0.016,False,False
2025-05-31 07:10:00+00:00,ION SCV-014,62630,,14.71,0.016,True,False
2025-05-31 07:20:00+00:00,ION SCV-014,62630,,14.78,0.016,True,False
2025-05-31 07:30:00+00:00,ION SCV-014,62630,,14.83,0.016,True,False
2025-05-31 07:40:00+00:00,ION SCV-014,62630,,14.83,0.016,True,False
2025-05-31 07:50:00+00:00,ION SCV-014,62630,,14.78,0.016,True,True
2025-05-31 08:00:00+00:00,ION SCV-014,62630,,14.71,0.016,False,True
2025-05-31 08:10:00+00:00,ION SCV-014,62630,,14.66,0.016,False,False
2025-05-31 08:20:00+00:00,ION SCV-014,62630,,14.64,0.016,False,False
2025-05-31 08:30:00+00:00,ION SCV-014,62630,,14.66,0.016,False,False
2025-05-31 08:40:00+00:00,ION SCV-014,62630,,14.71,0.016,False,False
2025-05-31 08:50:00+00:00,ION SCV-014,62630,,14.78,0.016,True,False
2025-05-31 09:00:00+00:00,ION SCV-014,62630,,14.85,0.016,True,False
2025-05-31 09:10:00+00:00,ION SCV-014,62630,,14.88,0.016,True,False
2025-05-31 09:20:00+00:00,ION SCV-014,62630,,14.85,0.016,True,False
2025-05-31 09:30:00+00:00,ION SCV-014,62630,,14.79,0.016,False,True
2025-05-31 09:40:00+00:00,ION SCV-014,62630,,14.73,0.016,False,False
2025-05-31 09:50:00+00:00,ION SCV-014,62630,,14.69,0.016,False,False
2025-05-31 10:00:00+00:00,ION SCV-014,62630,,14.68,0.016,False,False
2025-05-31 10:10:00+00:00,ION SCV-014,62630,,14.71,0.016,False,False
2025-05-31 10:20:00+00:00,ION SCV-014,62630,,14.78,0.016,True,False
2025-05-31 10:30:00+00:00,ION SCV-014,62630,,14.85,0.016,True,False
2025-05-31 10:40:00+00:00,ION SCV-014,62630,,14.91,0.016,True,False
2025-05-31 10:50:00+00:00,ION SCV-014,62630,,14.91,0.016,True,False
2025-05-31 11:00:00+00:00,ION SCV-014,62630,,14.87,0.016,True,True
2025-05-31 11:10:00+00:00,ION SCV-014,62630,,14.8,0.016,False,True
2025-05-31 11:20:00+00:00,ION SCV-014,62630,,14.74,0.016,False,False
2025-05-31 11:30:00+00:00,ION SCV-014,62630,,14.72,0.016,False,False
2025-05-31 11:40:00+00:00,ION SCV-014,62630,,14.73,0.016,False,False
2025-05-31 11:50:00+00:00,ION SCV-014,62630,,14.78,0.016,False,False
2025-05-31 12:00:00+00:00,ION SCV-014,62630,,14.85,0.016,True,False
2025-05-31 12:10:00+00:00,ION SCV-014,62630,,14.92,0.016,True,False
2025-05-31 12:20:00+00:00,ION SCV-014,62630,,14.95,0.016,True,False
2025-05-31 12:30:00+00:00,ION SCV-014,62630,,14.94,0.016,True,False
2025-05-31 12:40:00+00:00,ION SCV-014,62630,,14.88,0.016,True,True
2025-05-31 12:50:00+00:00,ION SCV-014,62630,,14.81,0.016,False,False
2025-05-31 13:00:00+00:00,ION SCV-014,62630,,14.77,0.016,False,False
2025-05-31 13:10:00+00:00,ION SCV-014,62630,,14.76,0.016,False,False
2025-05-31 13:20:00+00:00,ION SCV-014,62630,,14.79,0.016,False,False
2025-05-31 13:30:00+00:00,ION SCV-014,62630,,14.84,0.016,True,False
2025-05-31 13:40:00+00:00,ION SCV-014,62630,,14.92,0.016,True,False
2025-05-31 13:50:00+00:00,ION SCV-014,62630,,14.98,0.016,True,False
2025-05-31 14:00:00+00:00,ION SCV-014,62630,,14.99,0.016,True,False
2025-05-31 14:10:00+00:00,ION SCV-014,62630,,14.95,0.016,True,True
2025-05-31 14:20:00+00:00,ION SCV-014,62630,,14.89,0.016,False,True
2025-05-31 14:30:00+00:00,ION SCV-014,62630,,14.83,0.016,False,False
2025-05-31 14:40:00+00:00,ION SCV-014,62630,,14.8,0.016,False,False
2025-05-31 14:50:00+00:00,ION SCV-014,62630,,14.81,0.016,False,False
2025-05-31 15:00:00+00:00,ION SCV-014,62630,,14.84,0.016,False,False
2025-05-31 15:10:00+00:00,ION SCV-014,62630,,14.91,0.016,True,False
2025-05-31 15:20:00+00:00,ION SCV-014,62630,,14.98,0.016,True,False
2025-05-31 15:30:00+00:00,ION SCV-014,62630,,15.03,0.016,True,False
2025-05-31 15:40:00+00:00,ION SCV-014,62630,,15.02,0.016,True,False
2025-05-31 15:50:00+00:00,ION SCV-014,62630,,14.97,0.016,True,True
2025-05-31 16:00:00+00:00,ION SCV-014,62630,,14.9,0.016,False,True
2025-05-31 16:10:00+00:00,ION SCV-014,62630,,14.85,0.016,False,False
2025-05-31 16:20:00+00:00,ION SCV-014,62630,,14.84,0.016,False,False
2025-05-31 16:30:00+00:00,ION SCV-014,62630,,14.86,0.016,False,False
2025-05-31 16:40:00+00:00,ION SCV-014,62630,,14.91,0.016,False,False
2025-05-31 16:50:00+00:00,ION SCV-014,62630,,14.98,0.016,True,False
2025-05-31 17:00:00+00:00,ION SCV-014,62630,,15.05,0.016,True,False
2025-05-31 17:10:00+00:00,ION SCV-014,62630,,15.07,0.016,True,False
2025-05-31 17:20:00+00:00,ION SCV-014,62630,,15.04,0.016,True,False
2025-05-31 17:30:00+00:00,ION SCV-014,62630,,14.98,0.016,False,True
2025-05-31 17:40:00+00:00,ION SCV-014,62630,,14.91,0.016,False,False
2025-05-31 17:50:00+00:00,ION SCV-014,62630,,14.88,0.016,False,False
2025-05-31 18:00:00+00:00,ION SCV-014,62630,,14.88,0.016,False,False
2025-05-31 18:10:00+00:00,ION SCV-014,62630,,14.91,0.016,False,False
2025-05-31 18:20:00+00:00,ION SCV-014,62630,,14.98,0.016,True,False
2025-05-31 18:30:00+00:00,ION SCV-014,62630,,15.05,0.016,True,False
2025-05-31 18:40:00+00:00,ION SCV-014,62630,,15.1,0.016,True,False
2025-05-31 18:50:00+00:00,ION SCV-014,62630,,15.1,0.016,True,False
2025-05-31 19:00:00+00:00,ION SCV-014,62630,,15.05,0.016,True,True
2025-05-31 19:10:00+00:00,ION SCV-014,62630,,14.99,0.016,False,True
2025-05-31 19:20:00+00:00,ION SCV-014,62630,,14.93,0.016,False,False
2025-05-31 19:30:00+00:00,ION SCV-014,62630,,14.91,0.016,False,False
2025-05-31 19:40:00+00:00,ION SCV-014,62630,,14.93,0.016,False,False
2025-05-31 19:50:00+00:00,ION SCV-014,62630,,14.98,0.016,False,False
2025-05-31 20:00:00+00:00,ION SCV-014,62630,,15.05,0.016,True,False
2025-05-31 20:10:00+00:00,ION SCV-014,62630,,15.12,0.016,True,False
2025-05-31 20:20:00+00:00,ION SCV-014,62630,,15.15,0.017,True,False
2025-05-31 20:30:00+00:00,ION SCV-014,62630,,15.13,0.017,True,False
2025-05-31 20:40:00+00:00,ION SCV-014,62630,,15.06,0.016,True,True
2025-05-31 20:50:00+00:00,ION SCV-014,62630,,15.0,0.016,False,False
2025-05-31 21:00:00+00:00,ION SCV-014,62630,,14.96,0.016,False,False
2025-05-31 21:10:00+00:00,ION SCV-014,62630,,14.96,0.016,False,False
2025-05-31 21:20:00+00:00,ION SCV-014,62630,,14.98,0.016,False,False
2025-05-31 21:30:00+00:00,ION SCV-014,62630,,15.04,0.016,True,False
2025-05-31 21:40:00+00:00,ION SCV-014,62630,,15.12,0.016,True,False
2025-05-31 21:50:00+00:00,ION SCV-014,62630,,15.17,0.017,True,False
2025-05-31 22:00:00+00:00,ION SCV-014,62630,,15.18,0.017,True,False
2025-05-31 22:10:00+00:00,ION SCV-014,62630,,15.14,0.017,True,True
2025-05-31 22:20:00+00:00,ION SCV-014,62630,,15.07,0.016,False,True
2025-05-31 22:30:00+00:00,ION SCV-014,62630,,15.02,0.016,False,False
2025-05-31 22:40:00+00:00,ION SCV-014,62630,,14.99,0.016,False,False
2025-05-31 22:50:00+00:00,ION SCV-014,62630,,15.0,0.016,False,False
2025-05-31 23:00:00+00:00,ION SCV-014,62630,,15.04,0.016,False,False
2025-05-31 23:10:00+00:00,ION SCV-014,62630,,15.11,0.016,True,False
2025-05-31 23:20:00+00:00,ION SCV-014,62630,,15.18,0.017,True,False
2025-05-31 23:30:00+00:00,ION SCV-014,62630,,15.22,0.017,True,False
2025-05-31 23:40:00+00:00,ION SCV-014,62630,,15.21,0.017,True,False
2025-05-31 23:50:00+00:00,ION SCV-014,62630,,15.15,0.017,True,True
2025-06-01 00:00:00+00:00,ION SCV-014,62630,,15.09,0.017,False,True
2025-06-01 00:10:00+00:00,ION SCV-014,62630,,15.04,0.016,False,False
2025-06-01 00:20:00+00:00,ION SCV-014,62630,,15.03,0.016,False,False
2025-06-01 00:30:00+00:00,ION SCV-014,62630,,15.06,0.016,False,False
2025-06-01 00:40:00+00:00,ION SCV-014,62630,,15.11,0.016,False,False
2025-06-01 00:50:00+00:00,ION SCV-014,62630,,15.18,0.017,True,False
2025-06-01 01:00:00+00:00,ION SCV-014,62630,,15.25,0.017,True,False
2025-06-01 01:10:00+00:00,ION SCV-014,62630,,15.26,0.017,True,False
2025-06-01 01:20:00+00:00,ION SCV-014,62630,,15.23,0.017,True,False
2025-06-01 01:30:00+00:00,ION SCV-014,62630,,15.16,0.017,False,True
2025-06-01 01:40:00+00:00,ION SCV-014,62630,,15.1,0.017,False,False
2025-06-01 01:50:00+00:00,ION SCV-014,62630,,15.07,0.017,False,False
2025-06-01 02:00:00+00:00,ION SCV-014,62630,,15.08,0.017,False,False
2025-06-01 02:10:00+00:00,ION SCV-014,62630,,15.11,0.017,False,False
2025-06-01 02:20:00+00:00,ION SCV-014,62630,,15.18,0.017,True,False
2025-06-01 02:30:00+00:00,ION SCV-014,62630,,15.25,0.017,True,False
2025-06-01 02:40:00+00:00,ION SCV-014,62630,,15.3,0.017,True,False
2025-06-01 02:50:00+00:00,ION SCV-014,62630,,15.29,0.017,True,False
2025-06-01 03:00:00+00:00,ION SCV-014,62630,,15.24,0.017,True,True
2025-06-01 03:10:00+00:00,ION SCV-014,62630,,15.17,0.017,False,True
2025-06-01 03:20:00+00:00,ION SCV-014,62630,,15.12,0.017,False,False
2025-06-01 03:30:00+00:00,ION SCV-014,62630,,15.11,0.017,False,False
2025-06-01 03:40:00+00:00,ION SCV-014,62630,,15.13,0.017,False,False
2025-06-01 03:50:00+00:00,ION SCV-014,62630,,15.18,0.017,False,False
2025-06-01 04:00:00+00:00,ION SCV-014,62630,,15.25,0.017,True,False
2025-06-01 04:10:00+00:00,ION SCV-014,62630,,15.32,0.017,True,False
2025-06-01 04:20:00+00:00,ION SCV-014,62630,,15.34,0.017,True,False
2025-06-01 04:30:00+00:00,ION SCV-014,62630,,15.32,0.017,True,False
2025-06-01 04:40:00+00:00,ION SCV-014,62630,,15.25,0.017,False,True
2025-06-01 04:50:00+00:00,ION SCV-014,62630,,15.19,0.017,False,False
2025-06-01 05:00:00+00:00,ION SCV-014,62630,,15.15,0.017,False,False
2025-06-01 05:10:00+00:00,ION SCV-014,62630,,15.15,0.017,False,False
2025-06-01 05:20:00+00:00,ION SCV-014,62630,,15.18,0.017,False,False
2025-06-01 05:30:00+00:00,ION SCV-014,62630,,15.25,0.017,True,False
2025-06-01 05:40:00+00:00,ION SCV-014,62630,,15.32,0.017,True,False
2025-06-01 05:50:00+00:00,ION SCV-014,62630,,15.37,0.017,True,False
2025-06-01 06:00:00+00:00,ION SCV-014,62630,,15.38,0.017,True,False
2025-06-01 06:10:00+00:00,ION SCV-014,62630,,15.33,0.017,True,True
2025-06-01 06:20:00+00:00,ION SCV-014,62630,,15.26,0.017,False,True
2025-06-01 06:30:00+00:00,ION SCV-014,62630,,15.21,0.017,False,False
2025-06-01 06:40:00+00:00,ION SCV-014,62630,,15.19,0.017,False,False
2025-06-01 06:50:00+00:00,ION SCV-014,62630,,15.2,0.017,False,False
2025-06-01 07:00:00+00:00,ION SCV-014,62630,,15.25,0.017,False,False
2025-06-01 07:10:00+00:00,ION SCV-014,62630,,15.32,0.017,True,False
2025-06-01 07:20:00+00:00,ION SCV-014,62630,,15.39,0.017,True,False
2025-06-01 07:30:00+00:00,ION SCV-014,62630,,15.42,0.017,True,False
2025-06-01 07:40:00+00:00,ION SCV-014,62630,,15.4,0.017,True,False
2025-06-01 07:50:00+00:00,ION SCV-014,62630,,15.34,0.017,True,True
2025-06-01 08:00:00+00:00,ION SCV-014,62630,,15.27,0.017,False,False
2025-06-01 08:10:00+00:00,ION SCV-014,62630,,15.23,0.017,False,False
2025-06-01 08:20:00+00:00,ION SCV-014,62630,,15.23,0.017,False,False
2025-06-01 08:30:00+00:00,ION SCV-014,62630,,15.26,0.017,False,False
2025-06-01 08:40:00+00:00,ION SCV-014,62630,,15.31,0.017,True,False
2025-06-01 08:50:00+00:00,ION SCV-014,62630,,15.39,0.017,True,False
2025-06-01 09:00:00+00:00,ION SCV-014,62630,,15.45,0.017,True,False
2025-06-01 09:10:00+00:00,ION SCV-014,62630,,15.46,0.017,True,False
2025-06-01 09:20:00+00:00,ION SCV-014,62630,,15.42,0.017,True,True
2025-06-01 09:30:00+00:00,ION SCV-014,62630,,15.35,0.017,False,True
2025-06-01 09:40:00+00:00,ION SCV-014,62630,,15.29,0.017,False,False
2025-06-01 09:50:00+00:00,ION SCV-014,62630,,15.27,0.017,False,False
2025-06-01 10:00:00+00:00,ION SCV-014,62630,,15.28,0.017,False,False
2025-06-01 10:10:00+00:00,ION SCV-014,62630,,15.32,0.017,False,False
2025-06-01 10:20:00+00:00,ION SCV-014,62630,,15.38,0.017,True,False
2025-06-01 10:30:00+00:00,ION SCV-014,62630,,15.45,0.017,True,False
2025-06-01 10:40:00+00:00,ION SCV-014,62630,,15.5,0.017,True,False
2025-06-01 10:50:00+00:00,ION SCV-014,62630,,15.49,0.017,True,False
2025-06-01 11:00:00+00:00,ION SCV-014,62630,,15.43,0.017,True,True
2025-06-01 11:10:00+00:00,ION SCV-014,62630,,15.36,0.017,False,True
2025-06-01 11:20:00+00:00,ION SCV-014,62630,,15.32,0.017,False,False
2025-06-01 11:30:00+00:00,ION SCV-014,62630,,15.31,0.017,False,False
2025-06-01 11:40:00+00:00,ION SCV-014,62630,,15.33,0.017,False,False
2025-06-01 11:50:00+00:00,ION SCV-014,62630,,15.38,0.017,False,False
2025-06-01 12:00:00+00:00,ION SCV-014,62630,,15.45,0.017,True,False
2025-06-01 12:10:00+00:00,ION SCV-014,62630,,15.52,0.017,True,False
2025-06-01 12:20:00+00:00,ION SCV-014,62630,,15.54,0.017,True,False
2025-06-01 12:30:00+00:00,ION SCV-014,62630,,15.51,0.017,True,False
2025-06-01 12:40:00+00:00,ION SCV-014,62630,,15.44,0.017,False,True
2025-06-01 12:50:00+00:00,ION SCV-014,62630,,15.38,0.017,False,False
2025-06-01 13:00:00+00:00,ION SCV-014,62630,,15.35,0.017,False,False
2025-06-01 13:10:00+00:00,ION SCV-014,62630,,15.35,0.017,False,False
2025-06-01 13:20:00+00:00,ION SCV-014,62630,,15.39,0.017,False,False
2025-06-01 13:30:00+00:00,ION SCV-014,62630,,15.45,0.017,True,False
2025-06-01 13:40:00+00:00,ION SCV-014,62630,,15.52,0.017,True,False
2025-06-01 13:50:00+00:00,ION SCV-014,62630,,15.57,0.017,True,False
2025-06-01 14:00:00+00:00,ION SCV-014,62630,,15.57,0.017,True,False
2025-06-01 14:10:00+00:00,ION SCV-014,62630,,15.52,0.017,True,True
2025-06-01 14:20:00+00:00,ION SCV-014,62630,,15.45,0.017,False,True
2025-06-01 14:30:00+00:00,ION SCV-014,62630,,15.4,0.017,False,False
2025-06-01 14:40:00+00:00,ION SCV-014,62630,,15.38,0.017,False,False
2025-06-01 14:50:00+00:00,ION SCV-014,62630,,15.4,0.017,False,False
2025-06-01 15:00:00+00:00,ION SCV-014,62630,,15.45,0.017,False,False
2025-06-01 15:10:00+00:00,ION SCV-014,62630,,15.52,0.017,True,False
2025-06-01 15:20:00+00:00,ION SCV-014,62630,,15.59,0.017,True,False
2025-06-01 15:30:00+00:00,ION SCV-014,62630,,15.62,0.017,True,False
2025-06-01 15:40:00+00:00,ION SCV-014,62630,,15.59,0.017,True,False
2025-06-01 15:50:00+00:00,ION SCV-014,62630,,15.53,0.017,True,True
2025-06-01 16:00:00+00:00,ION SCV-014,62630,,15.46,0.017,False,False
2025-06-01 16:10:00+00:00,ION SCV-014,62630,,15.43,0.017,False,False
2025-06-01 16:20:00+00:00,ION SCV-014,62630,,15.43,0.017,False,False
2025-06-01 16:30:00+00:00,ION SCV-014,62630,,15.46,0.017,False,False
2025-06-01 16:40:00+00:00,ION SCV-014,62630,,15.52,0.017,True,False
2025-06-01 16:50:00+00:00,ION SCV-014,62630,,15.59,0.017,True,False
2025-06-01 17:00:00+00:00,ION SCV-014,62630,,15.65,0.017,True,False
2025-06-01 17:10:00+00:00,ION SCV-014,62630,,15.65,0.017,True,False
2025-06-01 17:20:00+00:00,ION SCV-014,62630,,15.61,0.017,True,True
2025-06-01 17:30:00+00:00,ION SCV-014,62630,,15.54,0.017,False,True
2025-06-01 17:40:00+00:00,ION SCV-014,62630,,15.48,0.017,False,False
2025-06-01 17:50:00+00:00,ION SCV-014,62630,,15.46,0.017,False,False
2025-06-01 18:00:00+00:00,ION SCV-014,62630,,15.48,0.017,False,False
2025-06-01 18:10:00+00:00,ION SCV-014,62630,,15.52,0.017,False,False
2025-06-01 18:20:00+00:00,ION SCV-014,62630,,15.59,0.017,True,False
2025-06-01 18:30:00+00:00,ION SCV-014,62630,,15.66,0.017,True,False
2025-06-01 18:40:00+00:00,ION SCV-014,62630,,15.7,0.017,True,False
2025-06-01 18:50:00+00:00,ION SCV-014,62630,,15.68,0.017,True,False
2025-06-01 19:00:00+00:00,ION SCV-014,62630,,15.62,0.017,True,True
2025-06-01 19:10:00+00:00,ION SCV-014,62630,,15.55,0.017,False,True
2025-06-01 19:20:00+00:00,ION SCV-014,62630,,15.51,0.017,False,False
2025-06-01 19:30:00+00:00,ION SCV-014,62630,,15.5,0.017,False,False
2025-06-01 19:40:00+00:00,ION SCV-014,62630,,15.53,0.017,False,False
2025-06-01 19:50:00+00:00,ION SCV-014,62630,,15.59,0.017,False,False
2025-06-01 20:00:00+00:00,ION SCV-014,62630,,15.66,0.017,True,False
2025-06-01 20:10:00+00:00,ION SCV-014,62630,,15.72,0.017,True,False
2025-06-01 20:20:00+00:00,ION SCV-014,62630,,15.73,0.017,True,False
2025-06-01 20:30:00+00:00,ION SCV-014,62630,,15.7,0.017,True,False
2025-06-01 20:40:00+00:00,ION SCV-014,62630,,15.63,0.017,False,True
2025-06-01 20:50:00+00:00,ION SCV-014,62630,,15.57,0.017,False,False
2025-06-01 21:00:00+00:00,ION SCV-014,62630,,15.54,0.017,False,False
2025-06-01 21:10:00+00:00,ION SCV-014,62630,,15.55,0.017,False,False
2025-06-01 21:20:00+00:00,ION SCV-014,62630,,15.59,0.017,False,False
2025-06-01 21:30:00+00:00,ION SCV-014,62630,,15.66,0.017,True,False
2025-06-01 21:40:00+00:00,ION SCV-014,62630,,15.73,0.017,True,False
2025-06-01 21:50:00+00:00,ION SCV-014,62630,,15.77,0.017,True,False
2025-06-01 22:00:00+00:00,ION SCV-014,62630,,15.76,0.017,True,False
2025-06-01 22:10:00+00:00,ION SCV-014,62630,,15.71,0.017,True,True
2025-06-01 22:20:00+00:00,ION SCV-014,62630,,15.64,0.017,False,True
2025-06-01 22:30:00+00:00,ION SCV-014,62630,,15.59,0.017,False,False
2025-06-01 22:40:00+00:00,ION SCV-014,62630,,15.58,0.017,False,False
2025-06-01 22:50:00+00:00,ION SCV-014,62630,,15.6,0.017,False,False
2025-06-01 23:00:00+00:00,ION SCV-014,62630,,15.65,0.017,False,False
2025-06-01 23:10:00+00:00,ION SCV-014,62630,,15.73,0.017,True,False
2025-06-01 23:20:00+00:00,ION SCV-014,62630,,15.79,0.017,True,False
2025-06-01 23:30:00+00:00,ION SCV-014,62630,,15.81,0.017,True,False
2025-06-01 23:40:00+00:00,ION SCV-014,62630,,15.78,0.017,True,False
2025-06-01 23:50:00+00:00,ION SCV-014,62630,,15.72,0.017,False,True
2025-06-02 00:00:00+00:00,ION SCV-014,62630,,15.66,0.017,False,False
2025-06-02 00:10:00+00:00,ION SCV-014,62630,,15.62,0.017,False,False
2025-06-02 00:20:00+00:00,ION SCV-014,62630,,15.63,0.017,False,False
2025-06-02 00:30:00+00:00,ION SCV-014,62630,,15.66,0.017,False,False
2025-06-02 00:40:00+00:00,ION SCV-014,62630,,15.72,0.017,True,False
2025-06-02 00:50:00+00:00,ION SCV-014,62630,,15.8,0.017,True,False
2025-06-02 01:00:00+00:00,ION SCV-014,62630,,15.85,0.017,True,False
2025-06-02 01:10:00+00:00,ION SCV-014,62630,,15.85,0.017,True,False
2025-06-02 01:20:00+00:00,ION SCV-014,62630,,15.8,0.017,True,True
2025-06-02 01:30:00+00:00,ION SCV-014,62630,,15.73,0.017,False,True
2025-06-02 01:40:00+00:00,ION SCV-014,62630,,15.68,0.017,False,False
2025-06-02 01:50:00+00:00,ION SCV-014,62630,,15.66,0.017,False,False
2025-06-02 02:00:00+00:00,ION SCV-014,62630,,15.68,0.017,False,False
2025-06-02 02:10:00+00:00,ION SCV-014,62630,,15.72,0.017,False,False
2025-06-02 02:20:00+00:00,ION SCV-014,62630,,15.79,0.017,True,False
2025-06-02 02:30:00+00:00,ION SCV-014,62630,,15.86,0.017,True,False
2025-06-02 02:40:00+00:00,ION SCV-014,62630,,15.89,0.017,True,False
2025-06-02 02:50:00+00:00,ION SCV-014,62630,,15.87,0.017,True,False
2025-06-02 03:00:00+00:00,ION SCV-014,62630,,15.81,0.017,True,True
2025-06-02 03:10:00+00:00,ION SCV-014,62630,,15.74,0.017,False,False
2025-06-02 03:20:00+00:00,ION SCV-014,62630,,15.71,0.017,False,False
2025-06-02 03:30:00+00:00,ION SCV-014,62630,,15.7,0.017,False,False
2025-06-02 03:40:00+00:00,ION SCV-014,62630,,15.73,0.017,False,False
2025-06-02 03:50:00+00:00,ION SCV-014,62630,,15.79,0.017,True,False
2025-06-02 04:00:00+00:00,ION SCV-014,62630,,15.86,0.017,True,False
2025-06-02 04:10:00+00:00,ION SCV-014,62630,,15.92,0.017,True,False
2025-06-02 04:20:00+00:00,ION SCV-014,62630,,15.93,0.017,True,False
2025-06-02 04:30:00+00:00,ION SCV-014,62630,,15.89,0.017,True,True
2025-06-02 04:40:00+00:00,ION SCV-014,62630,,15.82,0.017,False,True
2025-06-02 04:50:00+00:00,ION SCV-014,62630,,15.76,0.017,False,False
2025-06-02 05:00:00+00:00,ION SCV-014,62630,,15.74,0.017,False,False
2025-06-02 05:10:00+00:00,ION SCV-014,62630,,15.75,0.017,False,False
2025-06-02 05:20:00+00:00,ION SCV-014,62630,,15.8,0.017,False,False
2025-06-02 05:30:00+00:00,ION SCV-014,62630,,15.86,0.017,True,False
2025-06-02 05:40:00+00:00,ION SCV-014,62630,,15.93,0.017,True,False
2025-06-02 05:50:00+00:00,ION SCV-014,62630,,15.97,0.017,True,False
2025-06-02 06:00:00+00:00,ION SCV-014,62630,,15.96,0.017,True,False
2025-06-02 06:10:00+00:00,ION SCV-014,62630,,15.9,0.017,True,True
2025-06-02 06:20:00+00:00,ION SCV-014,62630,,15.83,0.017,False,True
2025-06-02 06:30:00+00:00,ION SCV-014,62630,,15.79,0.017,False,False
2025-06-02 06:40:00+00:00,ION SCV-014,62630,,15.78,0.017,False,False
2025-06-02 06:50:00+00:00,ION SCV-014,62630,,15.81,0.017,False,False
